"Timestamp","What is your gender?","What is your age?","Do you play video games or have you ever played video games?","How frequent do you now or in the past are you used to play video games?","What type of device do you use to play video games?","What genres of video games do you prefer playing?","For fun and enjoyment","To feel competent","To escape from daily routine/to have a break","To improve my skills and education","For fitness","To be part of a community","To be a professional gamer, for e-sports","Because it is challenging and rewarding","To socialize"
"2018/05/21 1:22:26 pm EET","Male","18-24","Yes","3-5 hours a week","Smartphone;PC/Laptop;Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade;Simulation;Action;Adventure;Strategy;Racing;Sports;Board or card game","6","2","5","5","2","2","1","2","2"
"2018/05/21 1:23:30 pm EET","Female","25-29","Yes","Less than 3 hours a week","Smartphone;PC/Laptop","Simulation;Educational","7","4","5","4","2","2","2","3","3"
"2018/05/21 1:24:54 pm EET","Male","18-24","Yes","3-5 hours a week","Smartphone","Puzzle;Action;Music, dance or party","7","5","4","3","5","6","2","1","7"
"2018/05/21 1:25:57 pm EET","Female","18-24","No","3-5 hours a week","Smartphone","Simulation;Music, dance or party","4","1","6","4","4","2","3","1","7"
"2018/05/21 1:26:49 pm EET","Female","30-34","Yes","Less than 3 hours a week","PC/Laptop","Adventure;Strategy;Spf","7","2","4","3","1","1","1","1","1"
"2018/05/21 1:28:07 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;PC/Laptop","Arcade;Simulation;Puzzle;MMO;Music, dance or party","7","4","6","5","2","5","3","6","6"
"2018/05/21 1:28:33 pm EET","Female","18-24","Yes","3-5 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade;Adventure;Strategy","5","2","5","3","2","4","1","2","5"
"2018/05/21 1:30:25 pm EET","Female","18-24","Yes","10-14 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Action;Adventure;Role-playing;Board or card game","7","5","7","5","1","5","5","7","5"
"2018/05/21 1:32:45 pm EET","Male","18-24","Yes","6-9 hours a week","PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Action;Adventure;MMO;Strategy","6","6","6","7","3","5","5","6","6"
"2018/05/21 1:33:31 pm EET","Female","30-34","Yes","3-5 hours a week","Smartphone","Arcade;Adventure;Logic game","7","6","1","7","4","2","1","6","1"
"2018/05/21 1:34:05 pm EET","Female","18-24","No","Less than 3 hours a week","Smartphone","Logic game","2","1","2","1","1","2","1","1","1"
"2018/05/21 1:34:52 pm EET","Female","35-39","Yes","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Simulation;Puzzle;Logic game","7","5","5","4","1","5","1","4","1"
"2018/05/21 1:36:08 pm EET","Female","18-24","No","Less than 3 hours a week","Smartphone","Puzzle;Action;Adventure;Strategy;Sports","1","4","1","1","4","2","3","3","2"
"2018/05/21 1:38:19 pm EET","Female","18-24","Yes","6-9 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Role-playing","5","1","5","1","1","1","1","5","1"
"2018/05/21 1:38:26 pm EET","Male","18-24","Yes","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Arcade;Adventure;Sports","7","1","3","2","1","1","1","3","1"
"2018/05/21 1:38:31 pm EET","Male","18-24","Yes","Less than 3 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Adventure;Sports;Music, dance or party","7","4","7","1","1","1","1","7","7"
"2018/05/21 1:40:55 pm EET","Female","25-29","Yes","Less than 3 hours a week","PC/Laptop","Simulation;Role-playing;Educational","7","3","5","6","1","1","1","3","1"
"2018/05/21 1:42:19 pm EET","Male","18-24","No","Less than 3 hours a week","Smartphone","Simulation;Action;Educational","4","3","5","6","6","5","5","5","7"
"2018/05/21 1:42:31 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone","Adventure","5","2","1","2","2","1","1","2","1"
"2018/05/21 1:43:32 pm EET","Male","18-24","Yes","10-14 hours a week","Smartphone","Simulation;Logic game","4","5","3","5","7","3","4","5","4"
"2018/05/21 1:43:54 pm EET","Female","18-24","No","3-5 hours a week","Smartphone;PC/Laptop","Role-playing","6","6","6","5","6","5","4","6","4"
"2018/05/21 1:44:15 pm EET","Female","18-24","No","3-5 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Adventure","4","1","2","1","1","1","1","1","1"
"2018/05/21 1:44:45 pm EET","Male","18-24","Yes","15-19 hours a week","Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade","7","2","7","1","1","1","1","1","7"
"2018/05/21 1:45:15 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Arcade","5","1","7","1","1","1","1","1","1"
"2018/05/21 1:45:51 pm EET","Female","18-24","Yes","3-5 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Adventure;Role-playing;Logic game","6","6","7","6","3","5","6","6","6"
"2018/05/21 1:46:22 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Arcade;Adventure","7","5","7","3","1","5","1","4","2"
"2018/05/21 1:47:21 pm EET","Female","35-39","Yes","3-5 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Arcade","Arcade;Simulation;Racing","7","1","7","1","1","1","1","1","1"
"2018/05/21 1:47:47 pm EET","Female","18-24","Yes","Less than 3 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Action;Adventure;Logic game","5","3","2","2","1","3","1","2","1"
"2018/05/21 1:50:40 pm EET","Female","25-29","Yes","6-9 hours a week","PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Simulation;Puzzle;Adventure","6","4","2","3","2","5","2","6","3"
"2018/05/21 1:50:41 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;PC/Laptop","Role-playing;Board or card game","5","2","5","3","1","1","1","4","4"
"2018/05/21 1:51:22 pm EET","Female","18-24","No","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Sports;Music, dance or party;Logic game","4","3","6","4","2","3","1","4","1"
"2018/05/21 1:52:36 pm EET","Female","18-24","Yes","6-9 hours a week","Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade;Puzzle;Sports;Music, dance or party","6","4","6","3","5","3","1","2","2"
"2018/05/21 1:53:03 pm EET","Female","18-24","Yes","10-14 hours a week","Smartphone;Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Puzzle;Strategy;Role-playing;Logic game","6","1","7","2","1","1","1","2","1"
"2018/05/21 1:54:00 pm EET","Female","18-24","No","Less than 3 hours a week","Smartphone","Logic game","4","5","4","4","5","3","5","4","4"
"2018/05/21 1:54:28 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Role-playing","3","5","4","3","2","3","2","1","1"
"2018/05/21 1:54:42 pm EET","Female","18-24","Yes","3-5 hours a week","PC/Laptop","Puzzle;Action;Sports","2","3","4","3","3","5","4","2","3"
"2018/05/21 1:55:28 pm EET","Male","18-24","Yes","20 hours or more a week","PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS);Arcade","Arcade;Action;Adventure;MMO;Strategy;Role-playing;Logic game","7","3","7","6","1","4","3","7","3"
"2018/05/21 1:55:37 pm EET","Female","30-34","Yes","3-5 hours a week","Smartphone","Puzzle;Educational;Logic game","7","7","7","6","1","1","1","6","1"
"2018/05/21 1:56:15 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Action;Adventure;Role-playing;Music, dance or party","7","5","7","2","4","1","1","1","1"
"2018/05/21 1:57:10 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone","Simulation;Music, dance or party","3","1","6","6","5","2","1","2","1"
"2018/05/21 1:57:31 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone","Action;Strategy;Logic game","6","2","3","4","1","1","1","2","1"
"2018/05/21 1:57:58 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Adventure;Educational;Logic game","4","7","7","6","2","1","1","5","2"
"2018/05/21 1:59:37 pm EET","Female","18-24","Yes","6-9 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Puzzle;Adventure;Logic game","6","4","5","5","3","1","1","4","1"
"2018/05/21 2:00:37 pm EET","Female","25-29","Yes","6-9 hours a week","PC/Laptop","Action;Adventure","7","2","6","2","1","1","1","4","1"
"2018/05/21 2:01:00 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation;Action;Adventure;Strategy;Role-playing;Sports","5","6","7","5","2","4","3","4","5"
"2018/05/21 2:01:30 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","restoration ","4","4","4","4","4","4","4","4","4"
"2018/05/21 2:04:59 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation;Action;Adventure","5","2","5","1","1","1","1","4","1"
"2018/05/21 2:05:16 pm EET","Male","25-29","Yes","20 hours or more a week","PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Arcade;Role-playing;Sports;Music, dance or party","7","5","7","2","1","4","1","5","6"
"2018/05/21 2:05:19 pm EET","Female","18-24","Yes","15-19 hours a week","PC/Laptop;Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation;MMO;Role-playing","7","4","7","2","2","4","1","1","2"
"2018/05/21 2:05:44 pm EET","Male","25-29","Yes","10-14 hours a week","PC/Laptop","Moba","7","4","5","5","3","4","1","6","4"
"2018/05/21 2:05:53 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Sports","4","1","4","5","4","2","3","3","1"
"2018/05/21 2:06:24 pm EET","Female","25-29","Yes","3-5 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Adventure","7","2","5","4","2","1","1","3","1"
"2018/05/21 2:08:44 pm EET","Female","18-24","Yes","6-9 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Adventure","7","2","3","2","1","1","1","2","1"
"2018/05/21 2:09:15 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Arcade;Simulation;Adventure;Racing","6","3","5","2","1","1","1","1","1"
"2018/05/21 2:10:25 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;PC/Laptop","Arcade;Puzzle;Adventure;Strategy;Board or card game;Logic game","4","1","2","3","1","1","1","2","2"
"2018/05/21 2:10:33 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Adventure;Music, dance or party","7","1","2","1","1","1","1","1","1"
"2018/05/21 2:11:44 pm EET","Female","18-24","Yes","15-19 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade;Simulation;Adventure;Strategy;Music, dance or party","6","6","4","5","4","3","2","5","4"
"2018/05/21 2:12:23 pm EET","Female","18-24","Yes","Less than 3 hours a week","PC/Laptop","Simulation;Logic game","7","1","1","1","1","1","1","1","1"
"2018/05/21 2:12:37 pm EET","Female","18-24","No","Less than 3 hours a week","Smartphone","Puzzle","6","1","5","1","1","1","1","2","1"
"2018/05/21 2:12:56 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;PC/Laptop","Simulation;Puzzle;Role-playing","5","2","4","1","1","1","1","2","1"
"2018/05/21 2:13:13 pm EET","Female","18-24","No","Less than 3 hours a week","Smartphone","Simulation;Role-playing","5","2","5","1","1","1","1","3","1"
"2018/05/21 2:14:38 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;PC/Laptop","Simulation;Puzzle;Role-playing;Music, dance or party;Board or card game","6","3","6","4","1","1","1","4","1"
"2018/05/21 2:15:17 pm EET","Male","18-24","Yes","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation;Action;Adventure;Racing;Sports","6","3","6","3","3","1","1","3","2"
"2018/05/21 2:15:35 pm EET","Female","18-24","No","Less than 3 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Action;Adventure;Sports;Music, dance or party","6","2","6","3","1","2","1","4","3"
"2018/05/21 2:16:44 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Simulation;Action;Adventure;Logic game","7","6","7","7","1","7","2","7","7"
"2018/05/21 2:17:04 pm EET","Female","18-24","No","Less than 3 hours a week","Smartphone","Arcade;Simulation;Action","7","7","5","7","7","3","1","6","7"
"2018/05/21 2:17:30 pm EET","Female","18-24","Yes","3-5 hours a week","Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Adventure;MMO;Role-playing","7","4","7","3","1","1","1","3","1"
"2018/05/21 2:19:07 pm EET","Male","18-24","Yes","6-9 hours a week","Smartphone;PC/Laptop;Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Action;Adventure;MMO","5","5","5","5","5","5","5","5","6"
"2018/05/21 2:19:27 pm EET","Female","18-24","Yes","Less than 3 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Adventure;Role-playing;Music, dance or party;Logic game","7","5","6","4","5","4","1","3","5"
"2018/05/21 2:19:40 pm EET","Male","18-24","Yes","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Action;Adventure;Role-playing","7","5","6","4","1","3","1","5","3"
"2018/05/21 2:20:16 pm EET","Female","25-29","No","Less than 3 hours a week","PC/Laptop","Arcade;Puzzle","6","1","6","1","1","2","1","4","1"
"2018/05/21 2:20:19 pm EET","Female","18-24","Yes","3-5 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Adventure","7","2","5","1","1","1","1","1","1"
"2018/05/21 2:22:08 pm EET","Female","18-24","Yes","6-9 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation;Action;Adventure;Sports;Music, dance or party","7","6","7","4","2","1","1","4","1"
"2018/05/21 2:22:25 pm EET","Female","18-24","No","Less than 3 hours a week","Smartphone","Educational","3","2","2","3","1","1","1","2","1"
"2018/05/21 2:24:10 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;PC/Laptop","Arcade;Simulation;Adventure","7","1","7","1","1","1","1","1","1"
"2018/05/21 2:25:20 pm EET","Female","18-24","Yes","Less than 3 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Music, dance or party","7","3","4","1","1","1","1","1","1"
"2018/05/21 2:27:21 pm EET","Male","25-29","Yes","20 hours or more a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Action;Adventure;Strategy;Role-playing","7","4","5","4","1","1","1","6","1"
"2018/05/21 2:27:34 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Adventure","7","4","4","1","1","1","1","5","1"
"2018/05/21 2:27:50 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Arcade","Arcade;Simulation;Puzzle;Action;Adventure;Strategy;Role-playing;Sports;Music, dance or party;Educational;Logic game","5","6","4","4","7","4","6","4","2"
"2018/05/21 2:28:04 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Action;Sports","6","3","4","3","1","2","1","3","2"
"2018/05/21 2:28:35 pm EET","Female","18-24","Yes","Less than 3 hours a week","PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation;Adventure;Role-playing;Racing;Sports;Music, dance or party","6","4","7","2","1","1","1","2","1"
"2018/05/21 2:28:52 pm EET","Male","18-24","Yes","15-19 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Simulation;Action;Adventure;Role-playing;Sports","6","7","7","7","7","4","5","6","4"
"2018/05/21 2:29:50 pm EET","Female","18-24","No","Less than 3 hours a week","Smartphone","Simulation","6","1","7","1","3","1","1","2","6"
"2018/05/21 2:30:12 pm EET","Male","18-24","Yes","6-9 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Action;Sports","7","5","6","6","1","2","1","3","2"
"2018/05/21 2:30:55 pm EET","Male","25-29","Yes","Less than 3 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Action;Adventure;Role-playing;Board or card game","7","5","6","1","1","5","1","7","5"
"2018/05/21 2:33:30 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;PC/Laptop","Arcade;Puzzle;Logic game","7","2","5","2","2","1","1","3","1"
"2018/05/21 2:34:53 pm EET","Female","18-24","Yes","15-19 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation;Action;Adventure;Strategy;Role-playing;Music, dance or party","7","5","7","5","1","2","5","6","3"
"2018/05/21 2:35:21 pm EET","Female","18-24","Yes","10-14 hours a week","Smartphone","Arcade;Puzzle;Logic game","4","3","3","3","2","1","4","2","3"
"2018/05/21 2:36:18 pm EET","Female","18-24","Yes","Less than 3 hours a week","PC/Laptop","Adventure","7","1","6","1","1","1","1","1","7"
"2018/05/21 2:36:57 pm EET","Male","18-24","Yes","3-5 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Arcade;Simulation;Action;Strategy;Racing;Sports;Logic game","7","4","4","3","1","2","1","3","2"
"2018/05/21 2:36:58 pm EET","Female","18-24","Yes","10-14 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation;Adventure;Board or card game;Fantasy","7","1","5","1","1","3","1","6","2"
"2018/05/21 2:37:20 pm EET","Female","18-24","Yes","6-9 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Action;Role-playing","7","3","2","2","2","3","3","4","5"
"2018/05/21 2:37:27 pm EET","Female","18-24","No","Less than 3 hours a week","Smartphone","Logic game","3","1","2","1","1","1","1","7","1"
"2018/05/21 2:38:06 pm EET","Male","25-29","Yes","Less than 3 hours a week","PC/Laptop","Adventure","6","2","7","5","2","2","2","5","3"
"2018/05/21 2:38:24 pm EET","Female","18-24","Yes","6-9 hours a week","PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Adventure;Sports;Music, dance or party;Logic game","7","3","5","3","3","3","1","4","1"
"2018/05/21 2:39:05 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Action;Adventure;Strategy;Sports;Music, dance or party","7","6","6","4","7","1","3","4","2"
"2018/05/21 2:39:58 pm EET","Female","18-24","Yes","Less than 3 hours a week","PC/Laptop","Role-playing","4","4","6","2","3","3","3","4","6"
"2018/05/21 2:40:45 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;PC/Laptop","Action;Adventure;Logic game","6","1","5","4","1","1","1","4","1"
"2018/05/21 2:41:30 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Arcade;Simulation;Strategy;Role-playing;Racing;Music, dance or party;Logic game","7","1","7","2","3","5","2","6","2"
"2018/05/21 2:42:44 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Sports;Music, dance or party","4","5","6","2","3","5","1","2","3"
"2018/05/21 2:43:00 pm EET","Male","25-29","Yes","15-19 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Action;Strategy","7","1","7","1","1","1","1","7","1"
"2018/05/21 2:43:10 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;PC/Laptop","Puzzle;Logic game","4","2","4","2","1","1","1","1","1"
"2018/05/21 2:43:34 pm EET","Female","18-24","Yes","Less than 3 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation;Strategy;Role-playing;Music, dance or party;Logic game","6","1","4","1","1","1","1","1","1"
"2018/05/21 2:45:14 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Action;Adventure;Music, dance or party","4","7","7","3","1","2","2","1","2"
"2018/05/21 2:45:33 pm EET","Female","30-34","Yes","Less than 3 hours a week","PC/Laptop","Puzzle;Racing;Board or card game","7","2","6","2","1","1","1","4","1"
"2018/05/21 2:47:30 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Simulation;Sports;Music, dance or party","4","4","4","1","1","2","1","1","1"
"2018/05/21 2:49:05 pm EET","Female","18-24","No","Less than 3 hours a week","Smartphone","Logic game","4","1","2","4","6","2","4","2","6"
"2018/05/21 2:49:17 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Adventure","5","5","7","4","2","7","7","5","4"
"2018/05/21 2:49:20 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;PC/Laptop","Simulation","4","3","4","4","2","2","1","3","3"
"2018/05/21 2:50:17 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Adventure","4","6","2","2","2","4","3","6","4"
"2018/05/21 2:51:01 pm EET","Female","18-24","Yes","Less than 3 hours a week","Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation","7","2","1","1","1","1","1","1","1"
"2018/05/21 2:52:14 pm EET","Male","18-24","Yes","20 hours or more a week","Smartphone","Simulation;Action;Role-playing;Sports;Music, dance or party","5","4","7","3","1","3","1","4","1"
"2018/05/21 2:53:18 pm EET","Female","18-24","Yes","6-9 hours a week","PC/Laptop","Music, dance or party","7","2","4","2","7","3","3","3","3"
"2018/05/21 2:55:54 pm EET","Female","18-24","Yes","3-5 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Role-playing;Music, dance or party","2","3","4","2","6","3","1","7","2"
"2018/05/21 2:56:23 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Action","6","5","7","1","1","3","4","2","1"
"2018/05/21 2:56:38 pm EET","Female","18-24","No","Less than 3 hours a week","Smartphone;PC/Laptop","Logic game","2","1","2","1","1","1","1","2","3"
"2018/05/21 2:56:47 pm EET","Female","25-29","Yes","Less than 3 hours a week","Smartphone","Simulation","7","1","3","1","1","1","1","1","1"
"2018/05/21 2:58:18 pm EET","Male","18-24","Yes","3-5 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Arcade;Simulation;Action;Adventure;Strategy;Sports;Music, dance or party","5","6","3","4","2","5","6","5","7"
"2018/05/21 2:58:31 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Puzzle;Adventure;Role-playing;Music, dance or party","7","2","6","4","4","6","7","6","7"
"2018/05/21 2:59:01 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Simulation","7","1","6","5","2","2","2","6","4"
"2018/05/21 2:59:49 pm EET","Male","25-29","Yes","6-9 hours a week","PC/Laptop","Arcade;Action;Adventure;MMO;Strategy;Racing;Sports;Logic game","5","2","5","5","1","1","1","2","1"
"2018/05/21 3:00:07 pm EET","Female","18-24","Yes","15-19 hours a week","PC/Laptop","Action","7","4","5","5","2","6","4","3","5"
"2018/05/21 3:00:28 pm EET","Female","25-29","Yes","6-9 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Action;Adventure","6","7","5","6","1","1","5","3","3"
"2018/05/21 3:01:26 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Adventure","7","1","1","1","1","1","1","1","1"
"2018/05/21 3:01:55 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone","Arcade;Simulation;Puzzle;Strategy;Logic game","7","2","6","1","3","1","1","1","4"
"2018/05/21 3:01:56 pm EET","Female","35-39","Yes","6-9 hours a week","Smartphone;PC/Laptop;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS);Arcade","MMO;Strategy;Role-playing;Educational","7","7","7","7","6","7","1","2","7"
"2018/05/21 3:02:59 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Simulation;Action;Adventure;Strategy;Music, dance or party;Logic game","7","2","4","4","3","2","1","1","2"
"2018/05/21 3:04:41 pm EET","Female","18-24","Yes","10-14 hours a week","Smartphone;Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch)","Adventure;Role-playing;Music, dance or party","4","5","3","5","2","3","6","2","5"
"2018/05/21 3:05:24 pm EET","Female","18-24","Yes","10-14 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS);Arcade","Simulation;Puzzle;Adventure;Strategy;Logic game","6","6","5","4","1","1","1","4","2"
"2018/05/21 3:05:44 pm EET","Female","18-24","Yes","3-5 hours a week","Gaming Console (Playstation, Xbox or Nintendo Wii / U / Switch);Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation;MMO;Role-playing;Logic game","5","4","4","3","2","2","3","2","2"
"2018/05/21 3:07:05 pm EET","Female","18-24","Yes","Less than 3 hours a week","Smartphone;PC/Laptop;Portable Console (PSP, PS Vita, Nintendo 3DS / DS)","Simulation;Strategy;Role-playing","6","1","5","3","1","1","1","1","1"
